review,filtered
"Banyak spot foto di sana, tempatnya kids friendly, dan cocok untuk wisata keluarga","['spot', 'foto', 'kids', 'friendly', 'cocok', 'wisata', 'keluarga']"
wisata edukasi buat anak anak di area jogja utara. tiket murah. parkir lumayan gampang. perlu di tingkatkan fasilitasnya. yg mau foto di spot terbarunya banyakin stok sabar yg banyak atau dateng di weekday saja.,"['wisata', 'edukasi', 'anak', 'anak', 'area', 'jogja', 'utara', 'tiket', 'murah', 'parkir', 'lumayan', 'gampang', 'tingkat', 'fasilitas', 'yg', 'foto', 'spot', 'banyakin', 'stok', 'sabar', 'yg', 'dateng', 'weekday']"
"Tempatnya super keren dan recommend. Parkirnya luas, ada tempat makan, bersih dan kelihatan terawat, fasilitas lengkap, hewannya banyak dan sudah diawasi oleh drh, banyak spot foto yang aesthetic. Untuk htm 30k worth it sih karena pas sepi juga.","['super', 'keren', 'recommend', 'parkir', 'luas', 'makan', 'bersih', 'lihat', 'awat', 'fasilitas', 'lengkap', 'hewan', 'awas', 'drh', 'spot', 'foto', 'aesthetic', 'htm', 'k', 'worth', 'it', 'sih', 'pas', 'sepi']"
"Pengalaman kedua berkunjung ke Agro Wisata Bhumi Merapi. Salah satu tempat tujuan tamu dari Pangkal Pinang.
Alhamdulillah tamu-tamu saya sangat senang. …","['alam', 'kunjung', 'agro', 'wisata', 'bhumi', 'rapi', 'salah', 'tuju', 'tamu', 'pangkal', 'pinang', 'alhamdulillah', 'tamutamu', 'senang', '']"
"Sebelum masuk harus menerapkan protokol kesehatan dulu seperti cuci tangan, cek suhu.
Tempatnya bagus, mbak mas penjaga nya ramah, tempatnya cocok untuk ngajak …","['masuk', 'terap', 'protokol', 'sehat', 'cuci', 'tangan', 'cek', 'suhu', 'bagus', 'mbak', 'mas', 'jaga', 'nya', 'ramah', 'cocok', 'ngajak', '']"
"Agrowisata bhumi merapi terdiri dari 2 bagian :
1.Mini zoo ( kuda, domba, bebek, kambing , sapi,hewan2 yg di sawah gtu pokonya)
2.Langlang buana ( spot2 foto santorini dkk ) …","['agrowisata', 'bhumi', 'rapi', 'mini', 'zoo', 'kuda', 'domba', 'bebek', 'kambing', 'sapihewan', 'yg', 'sawah', 'gtu', 'poko', 'langlang', 'buana', 'spot', 'foto', 'santorini', 'dkk', '']"
Oke sih.. Wajar kalau kandang hewan agak bau tp overall bersih dan layak dijadikan tempat wisata anak2 dan keluarga,"['oke', 'sih', 'wajar', 'kandang', 'hewan', 'bau', 'tp', 'overall', 'bersih', 'layak', 'wisata', 'anak', 'keluarga']"
"Ke sini pas masih pagi jd sepi enak buat jalan jalan atau foto. Jenis hewannya jg lumayan banyak, mulai dari burung2an sampe reptil ada. Bisa kasih makan hewan dan naik kuda jg xixi. Rekomen bgt buat liburan bareng keluarga. Tiket masuknya cuman 25k dan lokasi ga begitu jauh dari jogja kota.","['pas', 'pagi', 'jd', 'sepi', 'enak', 'jalan', 'jalan', 'foto', 'jenis', 'hewan', 'jg', 'lumayan', 'burung', 'sampe', 'reptil', 'kasih', 'makan', 'hewan', 'kuda', 'jg', 'xixi', 'rekomen', 'bgt', 'libur', 'bareng', 'keluarga', 'tiket', 'masuk', 'cuman', 'k', 'lokasi', 'ga', 'jogja', 'kota']"
"Wisata menyenang n bagus untuk anak. Tiketnya masuknya cukup murah 20rb/org. Kasih makan kelinci 2500/plastik kecil, kasih minum kambing 5000/botol susu, n naik kuda 20rb. Mau foto sama hewan bayar se ikhlasnya. Dapat gratis susu segar satu gelas.","['wisata', 'senang', 'n', 'bagus', 'anak', 'tiket', 'masuk', 'murah', 'rborg', 'kasih', 'makan', 'kelinci', 'plastik', 'kasih', 'minum', 'kambing', 'botol', 'susu', 'n', 'kuda', 'rb', 'foto', 'hewan', 'bayar', 'ikhlas', 'gratis', 'susu', 'segar', 'gelas']"
"Tempatnya luas. Banyak pilihan spot foto. Kalau kesini mending pagi pagi, biar gak terlalu ramai.
Tiket masuk 30k sangat amat sesuai sama apa yang didapat di dalam.
Minusnya satu: arah pintu keluar bikin bingung.","['luas', 'pilih', 'spot', 'foto', 'kesini', 'mending', 'pagi', 'pagi', 'biar', 'gak', 'ramai', 'tiket', 'masuk', 'k', 'sesuai', 'minus', 'arah', 'pintu', 'bikin', 'bingung']"
"Biaya masuk 30k, sudah bisa berkeliling melihat binatang (rusa, burung, domba, kelinci dll)
Spot fotonya juga lumayan banyak, ada spot ala2 di santorini, Swiss dll, …","['biaya', 'masuk', 'k', 'keliling', 'lihat', 'binatang', 'rusa', 'burung', 'domba', 'kelinci', 'dll', 'spot', 'foto', 'lumayan', 'spot', 'ala', 'santorini', 'swiss', 'dll', '']"
Wisata edukasi yg cocok utk anak2. Hewan2 nya masih sedikit sihh. Dan masih pengembangan. Yg spot foto area2 kayak santorini dll bagus . HTM 25k,"['wisata', 'edukasi', 'yg', 'cocok', 'utk', 'anak', 'hewan', 'nya', 'sihh', 'kembang', 'yg', 'spot', 'foto', 'area', 'kayak', 'santorini', 'dll', 'bagus', 'htm', 'k']"
"Tempatnya nyaman, waktu pandemi ini nyaman karena tidak terlalu ramai. Ramah anak2 banget, ngasih makan hewan dsb. …","['nyaman', 'pandemi', 'nyaman', 'ramai', 'ramah', 'anak', 'banget', 'ngasih', 'makan', 'hewan', 'dsb', '']"
"Tempatnya bagus, ada view fotonya trus ada kaya kebun binatang mini gtuu... Htmnya 30k ada fasilitas kamar mandinya jugaa bersih kok tmpatnyaa","['bagus', 'view', 'foto', 'trus', 'kaya', 'kebun', 'binatang', 'mini', 'gtuu', 'htmnya', 'k', 'fasilitas', 'kamar', 'mandi', 'jugaa', 'bersih', 'tmpatnyaa']"
"So funn! Berkunjung pada hari kerja membuat tempat wisata tidak begitu ramai. Harga tiket 30 ribu/orang, sudah termasuk foto-foto dengan berbagai satwa di dalam. Ada tempat penyewaan kostum, penunggangan kuda, musholla, dan restoran. Worth …","['so', 'funn', 'kunjung', 'kerja', 'wisata', 'ramai', 'harga', 'tiket', 'ribuorang', 'masuk', 'fotofoto', 'satwa', 'sewa', 'kostum', 'tunggang', 'kuda', 'musholla', 'restoran', 'worth', '']"
"Kesini sore jam 3 an jadi aga sepi bisa swap foto banyak lokasi .
Biantangnya lumayan banyak. Ada reptil burung kelinci dll .
Parkiran  luas","['kesini', 'sore', 'jam', 'an', 'aga', 'sepi', 'swap', 'foto', 'lokasi', 'biantangnya', 'lumayan', 'reptil', 'burung', 'kelinci', 'dll', 'parkir', 'luas']"
"Alhamdulillah kesini pas lagi cerah, jadi bagus buat foto2, cocok untuk wisata keluarga ataupun dating hihu","['alhamdulillah', 'kesini', 'pas', 'cerah', 'bagus', 'foto', 'cocok', 'wisata', 'keluarga', 'dating', 'hihu']"
"Kesini pas weekday dan sore sekitar jam 3 an gitu jadi cukup sepi jadi enak buat foto foto, lokasi nya gak terlalu jauh dari jalan besar. Didalam ada kebun binatang mini gitu cocok buat keluarga dan bawa anak anak. Parkir 10 rb dan tiket …","['kesini', 'pas', 'weekday', 'sore', 'jam', 'an', 'gitu', 'sepi', 'enak', 'foto', 'foto', 'lokasi', 'nya', 'gak', 'jalan', 'kebun', 'binatang', 'mini', 'gitu', 'cocok', 'keluarga', 'bawa', 'anak', 'anak', 'parkir', 'rb', 'tiket', '']"
"Cocok sekali kemari dengan anak kecil, lokasi nya di kaliurang, udaranya sejuk, disini bisa menikmati mini zoo dengan hewan2 jinak seperti kucing, musang, kelinci, dan burung hantu (ada pawang nya), ada juga anakonda dan kura kura, juga …","['cocok', 'kemari', 'anak', 'lokasi', 'nya', 'kaliurang', 'udara', 'sejuk', 'nikmat', 'mini', 'zoo', 'hewan', 'jinak', 'kucing', 'musang', 'kelinci', 'burung', 'hantu', 'pawang', 'nya', 'anakonda', 'kura', 'kura', '']"
Seneng aja kalo kesini.. Anak2 betah... Deket jg dr rmh cuma 15 menit... Sejuk jg...,"['neng', 'aja', 'kalo', 'kesini', 'anak', 'betah', 'deket', 'jg', 'dr', 'rmh', 'menit', 'sejuk', 'jg']"
"Lumayan buat spot foto, mgkin klu gag ada ""santorini ""kurang rame..","['lumayan', 'spot', 'foto', 'mgkin', 'klu', 'gag', 'santorini', 'rame']"
"Agrowisata yang seru untuk dikunjungi bersama keluarga/pasangan/teman. Ada beberapa fauna yang dapat diajak berinteraksi (burung, alpaca, ular, emmanuel).
Tempat cukup asri. …","['agrowisata', 'seru', 'kunjung', 'keluargapasanganteman', 'fauna', 'ajak', 'interaksi', 'burung', 'alpaca', 'ular', 'emmanuel', 'asri', '']"
"Yaps menurut aku ini lebih cocok untuk anak-anak. Heheheh
Karena disana banyak satwa, mulai dari unggas, reptil dan mamalia. Disana juga bisa foto bersama satwa, untuk pembayaran kalian bisa liat nanti disana ya HEHEHE …","['yaps', 'cocok', 'anakanak', 'heheheh', 'satwa', 'unggas', 'reptil', 'mamalia', 'foto', 'satwa', 'bayar', 'liat', 'ya', 'hehehe', '']"
Tempat yang cocok untuk berwisata edukasi bersama keluarga terutama yang ada anak kecil. Harga tiket 20ribu. Tiket bisa ditularkan dengan segrlas susu di kafetaria. Terdapat taman kelinci di mana kita bisa berinteraksi langsung sekaligus …,"['cocok', 'wisata', 'edukasi', 'keluarga', 'utama', 'anak', 'harga', 'tiket', 'ribu', 'tiket', 'tular', 'segrlas', 'susu', 'kafetaria', 'taman', 'kelinci', 'interaksi', 'langsung', '']"
"Tempat yang sangat menarik untuk berwisata menghabiskan waktu bersama keluarga. Terdapat mini zoo dengan berbagai macam pilihan hewan. Cocok untuk edukasi anak-anak. Ada jenis mamalia, unggas, dan reptil. Di area dalam, terdapat paket untuk …","['tarik', 'wisata', 'habis', 'keluarga', 'mini', 'zoo', 'pilih', 'hewan', 'cocok', 'edukasi', 'anakanak', 'jenis', 'mamalia', 'unggas', 'reptil', 'area', 'paket', '']"
"Tempat wisata yang unik banyak spot foto sekaligus hewan hewan seperti alpaca, rusa, ikan bahkan burung-burung. selain itu bisa mengendarai kuda","['wisata', 'unik', 'spot', 'foto', 'hewan', 'hewan', 'alpaca', 'rusa', 'ikan', 'burungburung', 'kendara', 'kuda']"
"Tempat wisata kekinian, lucu, tapi panas banget hahaha mesti bawa payumg n topi
Banyak spot buat foto2","['wisata', 'lucu', 'panas', 'banget', 'hahaha', 'mesti', 'bawa', 'payumg', 'n', 'topi', 'spot', 'foto']"
Kebun binatang yang fleksibel banget dikunjungi berbagai usia. Cocok untuk wisata keluarga. Anak2 bisa belajar tentang satwa dan remaja juga ibu2 bapak2ny bisa foto2 dan cuci mata melihat pemandangannya. …,"['kebun', 'binatang', 'fleksibel', 'banget', 'kunjung', 'usia', 'cocok', 'wisata', 'keluarga', 'anak', 'ajar', 'satwa', 'remaja', 'bapakny', 'foto', 'cuci', 'mata', 'lihat', 'pandang', '']"
"Salah satu rekomendasi tempat wisata keluarga atau bagi yang suka foto instagramable, karena banyak pilihan spot foto dari tanaman bunga, hewan kelinci, kucing, kuda, dll, yang bisa di ajak foto hingga rumah ala eropa yang sempat viral, …","['salah', 'rekomendasi', 'wisata', 'keluarga', 'suka', 'foto', 'instagramable', 'pilih', 'spot', 'foto', 'tanam', 'bunga', 'hewan', 'kelinci', 'kucing', 'kuda', 'dll', 'ajak', 'foto', 'rumah', 'ala', 'eropa', 'viral', '']"
"Lumayan sih ada minizoo, tp malah kasihan klo binatang² itu dikurung di tempat kecil 🥺, pengunjung dilarang bawa makanan dan minuman dr luar, tp mestinya diimbangi tersedianya minuman segar ya, td hampir jam 12 stand minuman tidak ada es.nya …","['lumayan', 'sih', 'minizoo', 'tp', 'kasihan', 'klo', 'binatang', 'kurung', '', 'unjung', 'larang', 'bawa', 'makan', 'minum', 'dr', 'tp', 'mesti', 'imbang', 'sedia', 'minum', 'segar', 'ya', 'td', 'jam', 'stand', 'minum', 'es', '']"
"Tempat wisata alam yg luas dan cukup menarik.

Tempatnya luas,  bagus,  asri dan sejuk. …","['wisata', 'alam', 'yg', 'luas', 'tarik', 'luas', 'bagus', 'asri', 'sejuk', '']"
"tempat nya bagus..cuma jalanan masuk nya ga bagus,yang bawa stroler susah untuk dorong krn jalanan ga rata..kalau bisa di ratakan saja ..kalau ada anak anak berlari bisa jatuh kesandung..","['nya', 'baguscuma', 'jalan', 'masuk', 'nya', 'ga', 'bagusyang', 'bawa', 'stroler', 'susah', 'dorong', 'krn', 'jalan', 'ga', 'ratakalau', 'anak', 'anak', 'lari', 'jatuh', 'kesandung']"
"Ada mini eropa gitu di dalemnya, little swiss terus little santorini. Sebelum bisa kesana, boleh mampir kesini dulu, latihan sebelum ke tempat aslinya. Ada banyak hewan juga, kita bisa foto bareng sama hewan2nya, tinggal kasih tips aja yang udah disiapin di kotaknya.","['mini', 'eropa', 'gitu', 'dalem', 'little', 'swiss', 'little', 'santorini', 'kesana', 'mampir', 'kesini', 'latih', 'asli', 'hewan', 'foto', 'bareng', 'hewan', 'tinggal', 'kasih', 'tips', 'aja', 'udah', 'disiapin', 'kotak']"
"Asri, tertata, bersih, bisa untuk refreshing keluarga, kalau siang cukup panas meskipun dekat gunung merapi
Bisa mencicipi rasanya berkuda. Ada spot foto juga dengan tiket tambahan tentunya","['asri', 'tata', 'bersih', 'refreshing', 'keluarga', 'siang', 'panas', 'gunung', 'rapi', 'cicip', 'kuda', 'spot', 'foto', 'tiket']"
"Area parkir luas. Biaya masuknya 30ribu per orang. Kebun binatang tapi ada spot foto iconic. Binatangnya ada kucing, rusa, burung unta, kelinci, kuda, binatang reptil, dll.. …","['area', 'parkir', 'luas', 'biaya', 'masuk', 'ribu', 'orang', 'kebun', 'binatang', 'spot', 'foto', 'iconic', 'binatang', 'kucing', 'rusa', 'burung', 'unta', 'kelinci', 'kuda', 'binatang', 'reptil', 'dll', '']"
"Ticket parkir motor 5k
Ticket masuk perorang 30k
Kesana pas hari senin sepii dan ada sebagian yg di renovasi, cocok buat yg punya anak kecil buat lihat2 binatang, ada binatang jinak dan ada binatang2 yang ada di kebun binatang.","['ticket', 'parkir', 'motor', 'k', 'ticket', 'masuk', 'orang', 'k', 'kesana', 'pas', 'senin', 'sepi', 'yg', 'renovasi', 'cocok', 'yg', 'anak', 'lihat', 'binatang', 'binatang', 'jinak', 'binatang', 'kebun', 'binatang']"
"Tempat yg cocok utk bermain bersama anak2 serta foto2 sangat istri tercinta. Bagi yg belum pernah ke luar negeri, disini ada spot foto seperti di luar negeri …","['yg', 'cocok', 'utk', 'main', 'anak', 'foto', 'istri', 'cinta', 'yg', 'negeri', 'spot', 'foto', 'negeri', '']"
"Tempat lumayan luas. Fasilitas termasuk lengkap, ada kantin & restonya.
Cocok untuk wisata anak maupun dewasa. Anak-anak bis amengenal binatang di arwa ""mini zoo""nya, bahkan bisa memberi makan hewan yang ada di sana. Untuk remaja …","['lumayan', 'luas', 'fasilitas', 'masuk', 'lengkap', 'kantin', 'restonya', 'cocok', 'wisata', 'anak', 'dewasa', 'anakanak', 'bis', 'amengenal', 'binatang', 'arwa', 'mini', 'zoonya', 'makan', 'hewan', 'remaja', '']"
"tiket masuk 25k..bisa kasih makan kelinci, rusa, domba foto bareng ular, burung hantu..cocok buat wisata edukatif anak2.","['tiket', 'masuk', 'kbisa', 'kasih', 'makan', 'kelinci', 'rusa', 'domba', 'foto', 'bareng', 'ular', 'burung', 'hantucocok', 'wisata', 'edukatif', 'anak']"
"Kalau kesini datang weekday saja, tidak terlalu ramai, jadi bisa dapat spot foto banyak, tempat ok, nyaman, tapi kalau terlalu ramai sepertinya kurang nyaman","['kesini', 'weekday', 'ramai', 'spot', 'foto', 'ok', 'nyaman', 'ramai', 'nyaman']"
"Karcis 25 hanya untuk masuk
Didalamnya terdapat banyak hewan"" seperti kebun binatang dan untuk bisa memberi makan hewan tersebut kita bisa membeli makanan hewan tersebut ke tempat …","['karcis', 'masuk', 'hewan', 'kebun', 'binatang', 'makan', 'hewan', 'beli', 'makan', 'hewan', '']"
"Bawa rombongan ksini. Parkir bis dbawa beda ama parkir mobil. Lbh dr 30orang diskon 5000/orang. Pernah ksini sblm ada bangunan foto2 itu, makin seru, hewannya banyak, sayang blm bs qris dan ud  ga ada susu gratis lagi 😆 …","['bawa', 'rombong', 'ksini', 'parkir', 'bis', 'dbawa', 'beda', 'ama', 'parkir', 'mobil', 'lbh', 'dr', 'orang', 'diskon', 'orang', 'ksini', 'sblm', 'bangun', 'foto', 'seru', 'hewan', 'sayang', 'blm', 'bs', 'qris', 'ud', 'ga', 'susu', 'gratis', '', '']"
"dateng kesini karna penasaran bgt di tiktok akhirnya kesini pas hari minggu..gak rame rame bgt sih..tapi ccoknya buat anak"" ya wakk 🤣🤣 soalnya ada mini zoo juga lumayan komplit hewan reptilnya …","['dateng', 'kesini', 'karna', 'penasaran', 'bgt', 'tiktok', 'kesini', 'pas', 'minggugak', 'rame', 'rame', 'bgt', 'sihtapi', 'ccoknya', 'anak', 'ya', 'wakk', '', 'mini', 'zoo', 'lumayan', 'komplit', 'hewan', 'reptil', '']"
"Harga tiket 30.000 per orang

area tidak begitu luas …","['harga', 'tiket', 'orang', 'area', 'luas', '']"
"Cocok untuk liburan keluarga
Ada mini zoo dengan hewan yang beragam
Ada tempat yg instagramable untuk menambah koleksi foto","['cocok', 'libur', 'keluarga', 'mini', 'zoo', 'hewan', 'agam', 'yg', 'instagramable', 'koleksi', 'foto']"
"Tempat yg cocok untuk berakhir pekan dengan anak2, mengenalkan berbagai macam hewan ke anak2 seperti burung hantu, burung elang, beberapa jenis kucing, ular, kura2 dll. Ada spot foto yg bagus dibagian belakang. Anak2 bisa naik kuda dengan membeli tiket. Ada resto untuk anak2 makan siang dengan berbagai macam menu makanan yg terjangkau","['yg', 'cocok', 'pekan', 'anak', 'kenal', 'hewan', 'anak', 'burung', 'hantu', 'burung', 'elang', 'jenis', 'kucing', 'ular', 'kura', 'dll', 'spot', 'foto', 'yg', 'bagus', 'anak', 'kuda', 'beli', 'tiket', 'resto', 'anak', 'makan', 'siang', 'menu', 'makan', 'yg', 'jangkau']"
"Salah satu tempat rekomendasi untuk rekreasi bersama keluarga. Ada mini zoo, spot foto yang instagramable, resto, juga taman bermain anak.","['salah', 'rekomendasi', 'rekreasi', 'keluarga', 'mini', 'zoo', 'spot', 'foto', 'instagramable', 'resto', 'taman', 'main', 'anak']"
"Tiket masuk 30rb an.
Bagi yang suka melihat hewan untuk anakanak bisa berkunjung kesini, satu hal yanb membuat menarik di tempat ini adalah miniatur rumah kota yang seperti labirin","['tiket', 'masuk', 'rb', 'an', 'suka', 'lihat', 'hewan', 'anakanak', 'kunjung', 'kesini', 'yanb', 'tarik', 'miniatur', 'rumah', 'kota', 'labirin']"
"Tempatnya enak , nyaman dan petugas2 nya ramah.

-Lalu untuk sarana prasarana nya juga lengkap ada TOILET dan MUSHOLA jd ngga …","['enak', 'nyaman', 'tugas', 'nya', 'ramah', 'sarana', 'prasarana', 'nya', 'lengkap', 'toilet', 'mushola', 'jd', 'ngga', '']"
"Pertama kali kesini, tempatnya keren bersih, terawat, meskipun sepertinya masih ada renovasi sedikit. Htm 20.000 sangat murah untuk tempat yg luass","['kali', 'kesini', 'keren', 'bersih', 'awat', 'renovasi', 'htm', 'murah', 'yg', 'luass']"
Bagus tempatnya...apalagi sambil mengajak anak2.mmg blm lengkap siy koleksinya tp cukuplah utk perkenalan pertama buat anak utk mengenal hewan.,"['bagus', 'tempatnyaapalagi', 'ajak', 'anakmmg', 'blm', 'lengkap', 'siy', 'koleksi', 'tp', 'utk', 'kenal', 'anak', 'utk', 'kenal', 'hewan']"
"Tempatnya aesthetic banyak spot foto ala2 liburan ke berbagai negara versi low budget hehe, ada mini zoo nya bisa untuk edukasi yang bawa anak. Tersedia resto di di dalamnya. Tiket masuk 35 rb/org","['aesthetic', 'spot', 'foto', 'ala', 'libur', 'negara', 'versi', 'low', 'budget', 'hehe', 'mini', 'zoo', 'nya', 'edukasi', 'bawa', 'anak', 'sedia', 'resto', 'tiket', 'masuk', 'rborg']"
"Wisata dalam kota tapi menyenangkan tak perlu keluar kota,  HTM nya pun worth it dg wahana yg ada disana. Paling suka ada taman hewan, terutama kelinci lepas, anak bisa happy main dg kelinci, sedikit saran untuk kelinci lepas, area kotor …","['wisata', 'kota', 'senang', 'kota', 'htm', 'nya', 'worth', 'it', 'dg', 'wahana', 'yg', 'suka', 'taman', 'hewan', 'utama', 'kelinci', 'lepas', 'anak', 'happy', 'main', 'dg', 'kelinci', 'saran', 'kelinci', 'lepas', 'area', 'kotor', '']"
"Tempatnya lucu. Ada area binatangnya juga. Seru buat foto dan edukasi hewan, shg oke dikunjungi dari anak2 sampai orang tua. Btw ada burunt yg bisa ngomong. Seruuu","['lucu', 'area', 'binatang', 'seru', 'foto', 'edukasi', 'hewan', 'shg', 'oke', 'kunjung', 'anak', 'orang', 'tua', 'btw', 'burunt', 'yg', 'ngomong', 'seruuu']"
Mini zoo twrdapat banyak koleksi hewan hewan yang ada di berbagai belahan duia. Temoat asri dan sejuk. Banyak juga spot spot menarik mancanegara yang dapat dijadikan latar untuk berfoto. Tang hobi photo photo wajib ke sini kalau berkunjung …,"['mini', 'zoo', 'twrdapat', 'koleksi', 'hewan', 'hewan', 'bahan', 'duia', 'temoat', 'asri', 'sejuk', 'spot', 'spot', 'tarik', 'mancanegara', 'latar', 'foto', 'tang', 'hobi', 'photo', 'photo', 'wajib', 'kunjung', '']"
"Lumayan lah salah satu wisata kota jogja ada bangunan2 ala swiss, santorini, buat foto2 cucokk, tiket masuk 35 rbuan","['lumayan', 'salah', 'wisata', 'kota', 'jogja', 'bangun', 'ala', 'swiss', 'santorini', 'foto', 'cucokk', 'tiket', 'masuk', 'rbuan']"
"Agrowisata yang menarik dan edukatif. Anak2 bisa belajar mengenal aneka satwa, berinteraksi dengan memberi makan (dapat dibeli di dalam area), menggendong dan berfoto. …","['agrowisata', 'tarik', 'edukatif', 'anak', 'ajar', 'kenal', 'aneka', 'satwa', 'interaksi', 'makan', 'beli', 'area', 'gendong', 'foto', '']"
Tempat yg cocok untuk edukasi anak2 anda... Bisa berinteraksi dgn berbagai macam hewan.,"['yg', 'cocok', 'edukasi', 'anak', 'interaksi', 'dgn', 'hewan']"
