text,Label, , .1, .2, .3, .4, .5, .6,predicted_label_id,predicted_label,confidence
"Tempatnya aesthetic banyak spot foto ala2 liburan ke berbagai negara versi low budget hehe, ada mini zoo nya bisa untuk edukasi yang bawa anak. Tersedia resto di di dalamnya. Tiket masuk 35 rb/org", , , , , , , , ,2,Positif,0.9757
"Wisata dalam kota tapi menyenangkan tak perlu keluar kota,  HTM nya pun worth it dg wahana yg ada disana. Paling suka ada taman hewan, terutama kelinci lepas, anak bisa happy main dg kelinci, sedikit saran untuk kelinci lepas, area kotor …",Negatif, , , , , , , ,0,Negatif,0.9782
"Tempatnya lucu. Ada area binatangnya juga. Seru buat foto dan edukasi hewan, shg oke dikunjungi dari anak2 sampai orang tua. Btw ada burunt yg bisa ngomong. Seruuu", , , , , , , , ,2,Positif,0.8582
Mini zoo twrdapat banyak koleksi hewan hewan yang ada di berbagai belahan duia. Temoat asri dan sejuk. Banyak juga spot spot menarik mancanegara yang dapat dijadikan latar untuk berfoto. Tang hobi photo photo wajib ke sini kalau berkunjung …, , , , , , , , ,2,Positif,0.9838
"Lumayan lah salah satu wisata kota jogja ada bangunan2 ala swiss, santorini, buat foto2 cucokk, tiket masuk 35 rbuan", , , , , , , , ,2,Positif,0.8747
"Agrowisata yang menarik dan edukatif. Anak2 bisa belajar mengenal aneka satwa, berinteraksi dengan memberi makan (dapat dibeli di dalam area), menggendong dan berfoto. …", , , , , , , , ,2,Positif,0.9854
Tempat yg cocok untuk edukasi anak2 anda... Bisa berinteraksi dgn berbagai macam hewan., , , , , , , , ,2,Positif,0.9857
"Desainnya bagus banyak spot fotonnya cocok buat kalian yang hobby foto, tapi untuk foto butuh kesabaran soalnya rame dan antri. Disini juga ada spot untuk anak ada rusa, burung, kelinci, kuda dsb", , , , , , , , ,2,Positif,0.9597
"Tempatnya bagus, buat anak² cocok buat dewasa juga cocok
Boleh pegang hewannya, tapi ada beberapa hewan yg gak boleh dipegang mungkin karna masih galak …", , , , , , , , ,0,Negatif,0.7505
"Salah satu tempat wisata yang cocok untuk keluarga, bnyak spot foto cantik disini, ada juga beberapa bintang yang bisa kalian jumpai.. Untuk htm dewasa 30rb/orang biaya parkir motor 3rb. Ada kafe juga di dalamnya. Jarak dari kota jogja sekitar 40 menit", , , , , , , , ,2,Positif,0.9518
"Naik kuda 20.000 hewan lumayan banyak, bisa foto dg binatang memberi makan kambing,kelinci,menyusui kambing kecil dg dot... Cocok untuk wisata keluarga", , , , , , , , ,2,Positif,0.9721
"Tempat wisata di kaliurang yang cakep. Tiket masuk 35rb, parkir mobil 10rb
Ada mini zoo, bisa berinteraksi langsung sama hewannya dan ngasih makan cuma di beberapa kandang hewan baunya terlalu menyengat jadi bikin gk betah. Yang bikin …", , , , , , , , ,1,Netral,0.809
"Sepi bgt pas ke sana...
spot foto banyak dan bagus berasa kayak di luar negri.
Ada penyewaan baju juga. …", , , , , , , , ,2,Positif,0.8848
"Tempat yang asyik untuk mengenal beberapa jenis binatang di mini zoo, juga banyak spot selfie di area Langlang Buana. Cocok untuk didatangi keluarga dengan anak-anak.", , , , , , , , ,2,Positif,0.9843
"📍 lokasi mudah ditemukan dengan gmaps, wisata dengan konsep swafoto dan mini zoo yang bersih dan sejuk. …", , , , , , , , ,2,Positif,0.9822
Keren2 spot foto nya, , , , , , , , ,2,Positif,0.901
"Untuk spot fotonya cukup menarik, cuma beberapa kandang hewan terlihat kurang terawat, mungkin maintenance perlu ditingkatkan. Untuk stroller atau kursi roda butuh effort, kurang cocok ya untuk explore disini..semoga makin baik ke depannya..",Negatif, , , , , , , ,0,Negatif,0.9527
Bagus untuk anak-anak dan remaja yang mau belajar mengenai peternakan dan perkebunan 😊👍 sangat menghibur sekali …, , , , , , , , ,2,Positif,0.9442
"tiket masuk 30k buka jam 9 pagi..
disarankan dateng jam 10an ajha pas sebagian binatang udah dikasih makan,jadi bisa diajak main binatangnya.. …", , , , , , , , ,1,Netral,0.7955
"Luas, bersih banget, bayar masuk per orang 20.000 oke laah karna tiket masuk bisa ditukar dg susu segar yg rasanya enak banget 👍👍👍 …", , , , , , , , ,2,Positif,0.6457
"Wisata edukatif buat anak2, cocok buat keluarga, memberi makan kelinci, kambing, kuda dan arena outbound tersedia disini. Terdapat ular phyton besar juga dan rusa. Bagus buat melatih keberanian anak dan mengenalkan jenis2 binatang disini.", , , , , , , , ,2,Positif,0.9875
"bayarnya murah cuma 30rbu ,bisa keliling ada hewannya juga buat foto juga keren ada ala"" santorini juga bisa puas lahh ftonya", , , , , , , , ,2,Positif,0.5519
Suka. Yang pasti tempat rekreasi murah dan asik buat anak anak. Lingkungan sejuk. Anak saya paling suka di STAN umbaran kelinci. Dimana anak anak bisa memberi makan kelinci, , , , , , , , ,2,Positif,0.9537
"tempat hiburan bagi anak"" sekaligus belajar tuk mengenal jenis"" hewan,, yg ada& edukasi bgi mereka,agar lbih mncintai,tahu cara merawaty,, karna bisa berinteraksi langsung dgn hewannya dgn aman,serta panduan komplit guide nye👍👍 …", , , , , , , , ,2,Positif,0.9745
"Tempat yg instagramable.
Bny spot foto menarik, walau saya cuma nganter keluarga dari Bandung yg sdg berlibur ke Yogya. …", , , , , , , , ,2,Positif,0.8647
Tempatnya Luas cocok untuk anak anak kecil untuk mengenalkan pada binatang. untuk tempat makanya tapi kurang lengkap.,Netral, , , , , , , ,2,Positif,0.6975
Nihh tmpt edukasi yg bagus bgt dn gak mahal cocok ksni bawa anak2😘pasti betah dsni. …, , , , , , , , ,1,Netral,0.8194
"Tempat yg sangat cocok untuk berlibur bersama keluarga, terutama yg bawa anak kecil. Jangan lupa bawa topi, payung dan air putih yaa.", , , , , , , , ,2,Positif,0.9185
Tempat wisata yg cocok utk keluarga terutama yg punya anak kecil. Pilihan setelah gembiraloka😅 …, , , , , , , , ,2,Positif,0.9826
"Sayang ngga bisa keliling ke semua spot, btw ini tempat paket kumplit apalagi ada spot zoo nya anak2 pasti senang ksini", , , , , , , , ,1,Netral,0.8412
"Tempatnya luas, ada binatang2.. Ada tempat foto2 yg instagramable.. Cuma kl pas rame Susah foto2..", , , , , , , , ,2,Positif,0.9344
"Tempat wisata baru di kali urang .
Di kelola oleh swasta.
Tempatny bagus ,sejuk,,ada taman yg asri ,di lengkapi beberapa hewan ... …", , , , , , , , ,2,Positif,0.9826
"Wisata edukasi untuk keluarga, ada minizoo, kuliner, tempat foto yg instragramable. Sayang bawa kamera harus bayar 50 ribu. Tiket masuk 25 klo ga salah d weekend", , , , , , , , ,1,Netral,0.8234
Lokasinya ga sulit gampang dijangkau karena dekat dengan jalan raya. Untuk harga tiket masih terjangkau di harga 30K. Suasana masih asri banyak spot foto di santorininya. Datang di hari kerja ga banyak pengunjungnya jadi masih bebas buat eksplor. Untuk aviary nya masih sedikit tapi sangat terawat, , , , , , , , ,1,Netral,0.7548
AGRO BHUMI MY FAVVVV gila seru banget experiencenya kesana (gak diendorse sumpah) kalo ada sepupu anak anak kecil cocok deh dibawa kesini. HTM cuma 30k an dan mudah diakses dari jakal ke arah merapi tinggal belok kanan dikit udah sampe. Di …, , , , , , , , ,1,Netral,0.7238
"Rekomendasi sekali untuk anak
Karena anak bisa mengenal bermacam macam binatang dan ada spot fto yg viral bgt lo d media sosial", , , , , , , , ,2,Positif,0.9541
"Tempatnya Cozy banget, cocok untung yang ingin Hunting Foto sekaligus ajak anak bermain. Karena adanya taman dan banyaknya spot spot untuk objek berfoto. Tiket masuk 25rb/org.", , , , , , , , ,2,Positif,0.9839
"Tiap kali ke jogja pasti sempetin main kesini, lumayan bagus. Terakhir kesini bawa keponakan umur 2 tahun dia happy sekali krn ada semacam mini zoo gt.", , , , , , , , ,1,Netral,0.6494
"Keren sekali.. Cocok untuk anak2 bermain kesana.., memperkenalkan jenis2 binatang secara langsung..", , , , , , , , ,2,Positif,0.9639
kesini pas siang lagi panas2nya tapi bikin hasil jepretan tambah mantep. sesekali naduh dulu ya ga overheat hpnya hehe, , , , , , , , ,0,Negatif,0.4958
"2 kata Worth it. Tiket masuk 35 sangat lah worth it cuy hewan nya beneran beragam sekali bahkan ada kura kura yang lumayan langka serta ada komodo burung unta. Amazing cuy, cuman sayang kandangnya ada yang baunya agak kurang terutama yang …",Netral, , , , , , , ,1,Netral,0.9213
nah...bagi yang suka foto boleh nyobain di tempat 1 ini.tempat nya sich kecil tapi banyak banget spot2 untuk foto nya.ada taman fauna nya juga untuk yang bawa anak2., , , , , , , , ,2,Positif,0.5831
"Oke sih buat foto-foto, tapi emang panas aja tempatnya",Negatif, , , , , , , ,0,Negatif,0.8163
"Tempatnya asyik, bisa buat bermain sekaligus edukasi untuk anak anak. Ada wahana naik kuda, aneka satwa, pengolahan kopi dll.", , , , , , , , ,2,Positif,0.9854
"Tempat ini sangat cocok untuk rekreasi bersama keluarga. Banyak spot foto kekinian. Ada banyak juga hewan2 seperti burung, kelinci, dan kambing. Sangat pas untuk mengajak sikecil rekreasi. Tempat ini juga banyak pohon rindang. Sangat recomended untuk merefresh pikiran", , , , , , , , ,2,Positif,0.9819
"Tempat berrekreasi bagi keluarga yang cukup unik, ada berbagai macam hewan yang tersedia dalam kebun binatang mini yang cukup luas. Dan ada juga lang lang buana yang bisa poyo poto serasa diluar negeri. …", , , , , , , , ,2,Positif,0.9377
"Tempatnya luas sejuk,uda ada mini zoo nya jg.jd bisa ada 2 spot untuk foto2 instagramable  untuk emak2/ayahnya.juga bisa untuk edukasi ttng hewan unk anak juga ada.karena ada mini zoo..", , , , , , , , ,2,Positif,0.9605
"Parkir.
Parkir luas banget, bisa 40motor dan 15mobil.
Jalan juga mudah diakses. …", , , , , , , , ,2,Positif,0.9463
"Terakhir kesana 1 tahun yang lalu masih dalam tahap pembangunan. Tiket masuk cukup murah, cuma kalau mau naik kuda harus rela antri cukup banyak apalagi saat musim liburan. Tempat yang cocok untuk membawa anak2, wisata edukasi untuk mengenal alam sekitar dan binatang. Tempat parkir cukup luas dan akses jalan yang mudah.", , , , , , , , ,1,Netral,0.6587
"aaa wisata rekreasi yang cocok banget buat family maupun anak anak. tiket masuknya setiap orang cuma 35rb, di dalamnya banyak tempat makan dan juga hewan hewan yang gemay, dan spot foto idaman para ibunda ataupun emak emak😍🥰 …", , , , , , , , ,2,Positif,0.9832
Harga tiket 35k. Tempatnya tidak terlalu luas dan agak sepi bahkan saat weekend. Mungkin karena lokasi jauh dari pusat kota. Banyak spot foto yang bagus ( santorini dll) ada mini zoo juga. Disini kita bisa berinteraksi dengan hewan tanpa …,Negatif, , , , , , , ,2,Positif,0.8812
"Tempat wisata yang cocok untuk keluarga, terutama yang masih memiliki anak kecil.
Saran saja... …", , , , , , , , ,2,Positif,0.9415
"Wisata keluarga yang komplit..mulai dr mini zoo, Spot foto dan jg tempat nongkrong cafe n es cream", , , , , , , , ,2,Positif,0.9837
"Buat wisata edukasi anak sekaligus foto² selfi buat emaknya, farm mini anak² bisa kasih makan kelinci², ngasih susu ke domba, dan juga bisa naik kuda. Naik kuda dlu 20ribu. Banyak spot foto dan ada hewan melata jg di pojokan", , , , , , , , ,2,Positif,0.9731
"Kejogja bersama kami

Wa 082242668419 …", , , , , , , , ,2,Positif,0.6659
Adem . Banyak tempat santai . Musholla tersedia . Dan banyak hewan hewan untuk di lihat anak anak ., , , , , , , , ,2,Positif,0.9866
HTM 30K doang udah Bisa rekreasi sambil liat satwa satwa langka.. Disana juga ada spot foto kayak di santorini hahahaa..., , , , , , , , ,1,Netral,0.7439
"wisata di daerah kaliurang.. udara sejuk yang sangat enak untuk di datangi d waktu anda berlibur.. tersedia banyak spot wahana seperti reptil, burung, cafe, berkuda, memberi makan hewan, santorini dll", , , , , , , , ,2,Positif,0.9794
"Datang pertama kali tahun 2021.. tempatnya masih baru, jadi masih bagus2 spot fotonya..terutama diarea ""Santorini""
Tapi datsng lagi setahun berikutnya suasana sudah sedikit berbeda. Cat2 tembok …", , , , , , , , ,1,Netral,0.7991
"Wakakakakak...
Kemaren (020519) pertama kali saya berkunjung ketempat ini, dan saya kebablasen sampai parkiran Bus, karena gak ada tanda pintu masuk dan parkiran motornya... …",Negatif, , , , , , , ,0,Negatif,0.8504
"Lokasi luas,tiket masuk 25k parkir 3k. Ada berbagai macam hewan dari kucing,kelinci,kira2,ular,kambing,merpati bahkan rusa. Ada spot foto kece dan asri bangett utk liburan. Skrg karena covid ada penerapan protokol kesehatan, wajib masker, handsanitizer dan cek suhu. Best! Jgn lupa jaga jarak", , , , , , , , ,2,Positif,0.9634
"tempatnya bagus, tiket msuknya cm 35k bisa foto di smua spot foto, tmpatnya bersih jg bnyak hewan""nya, hrs pagi kl mau ksini soalnya jam 4 sore udh mulai sepi mau ditutup", , , , , , , , ,1,Netral,0.4959
"Lebih mirip tempat wisata dengan beragam spot foto.
Beberapa satwa yang ada disana, ada burung, burung unta, kucing, ular dan lainnya", , , , , , , , ,2,Positif,0.9719
"Mengunjungi tempat ini sangat mudah,karna terdapat bnyak petunjuk jalan dan tempatnya tidak jauh dari jalan raya. Berwisata saat pandemi sangat beresiko,namun mereka menerapkan protokol kesehatan dgn baik. Yaitu pengecekkan suhu badan,cuci …", , , , , , , , ,1,Netral,0.7241
Tiket 30.000 per orang si dua spot. Yaitu agrowisata binatang dan spot foto santorini. Menurut ku 30k agak kemahalan untuk tempat yang kecil gitu. Kalo buat anak kecil si worth it karena bisa ngasih makan hewan. Tapi kalo buat aku kurang …,Negatif, , , , , , , ,0,Negatif,0.9375
Tempat wisata di daerah kaliurang yang cocok jika membawa anak kecil karena banyak hewan2 seperti di kebun binatang. Karcis bisa ditukarkan dengan susu. Tiket masuk untuk foto2 harga soft opening 10k tp kalo harga normal 20k dengan harga segitu ya lumayan sih dan kalo weekens fotonya harus antri karena penuh, , , , , , , , ,1,Netral,0.859
"Tempat yang menarik. Kebun binatang kecil dengan banyak spot berfoto yang bagus. Ala Santorini, Mexico dll.", , , , , , , , ,2,Positif,0.984
"Asli tempat favorit anak2 mulai dr usia batita ke atas untuk bisa belajar dekat dgn hewan2. Bisa feeding kelinci, Musang,Tupai, Hamster, berbagsi ras Kucing, Rusa, Domba, Kambing, kawanan merpati, dan jenis burung lainnya hingga bisa …", , , , , , , , ,2,Positif,0.9848
"Ada kebun binatang mini, anak2 bisa interaksi dengan binatang seperti kelinci, kambing, domba, merpati, rusa, kura-kura dan beberapa burung. Yang agak menghawatirkan sih ada kandang kadal raksasa, mungkin komodo, mungkin juga bukan tapi …", , , , , , , , ,1,Netral,0.6956
Tempatnya cocok buat rekreasi keluarga. Buat anak muda ada juga spot2 foto kece. Harga tiket pas hari minggu 25rb per orang., , , , , , , , ,2,Positif,0.9838
"Aq kash bintang 5 karena hrga masuk yg murmer bngt, 20rb udah bs liat macem2 binatang mulai dr kelinci, rusa,kambing, kuda sampai ular n kura2 raksasa ada smua. Kecuali kalo mau liat binatang besar kyk gajah n zebra dsb itu k kbun binatang …", , , , , , , , ,1,Netral,0.7637
Suka banget sama tempatnya . Banyak spot2 foto yg instagamable . Ga nyesel jauh2 ksni, , , , , , , , ,2,Positif,0.9576
"Cocok untuk jalan jalan bersama teman, pacar dan keluarga. Pokoknya segala usia bisa. …", , , , , , , , ,2,Positif,0.9831
"Outing class, paguyuban wali dan siswa kelas 4a SDN Berbah 2. Kegiatan ini dilaksanakan di oenghujung akhir semester 2, tepatnya usai anak-anak mengerjakan tes kendali mutu semester genap. Kami merencanakan swbelumnya untuk family gathering …", , , , , , , , ,2,Positif,0.8029
"Menarik untuk wisata edukasi anak, tempatnya bersih gak bau, binatangnya ramah, walaupun agak sedikit mahal tiket masuknya. Plus sayang pegawai di kantinnya kurang cekatan. Banyak meja orang selesai makan gak diberesin, pelayanannya kurang cepet. Lebih banyak ngobrol sama becandanya. Overal, menarik buat ajak anak kecil kesana.",Negatif, , , , , , , ,0,Negatif,0.9727
"Tempat rekreasi edukasi yang sangat cocok untuk keluarga, lokasi asri banyak hewan yang bisa jadi sarana belajar, spot foto yang manarik, suasana bersih, restoran yangenyajikan makanan dan minuman enak dengan harga terjangkau, masuk ke …", , , , , , , , ,2,Positif,0.989
"Salah satu spot destinasi wisata yang bertajuk agrowisata. Cocok banget buat keluarga yang mempunyai anak kecil karena banyak sekali fauna yang ada, begitu juga banyak taman, suasana sejuk karen aberada di jakal km 16. Tiket masuknya cukup …", , , , , , , , ,2,Positif,0.9741
tempatnya bagus dan luas. suka deh banyak spot foto dan ada mini zoo nya, , , , , , , , ,2,Positif,0.9717
Mau refreshing lepaskan penat kota? Agrowisata Bhumi Merapi bisa menjadi salah satu pilihan. Pemandangan hijau merelaxkan mata. Bersama anak anak juga sempurna karena mini zoo yang anak anak bisa berinteraksi dengan beberapa hewan yang …, , , , , , , , ,2,Positif,0.9824
Tempatnya sejuk dan nyaman .... Spot foto-foto juga instagramable... Ada hewan hewan juga..., , , , , , , , ,2,Positif,0.9872
"Tempat untuk mengenalkan hewan keseharian kepada anak. Karena bs dipegang. Untuk tempat cukup, tidak begitu luas. Better pagi, atau after jam 3, biar gak terlalu terik pas mau kesini.",Netral, , , , , , , ,1,Netral,0.8144
"Tempat yg paling seru disini di santorininya 😍 banyak tempat yg kalau kita foto-foto jadi lebih terlihat bagus...kalau tempat yang lain,seperti kasih makan hewan hewan ada kambing,kelinci lebih seru di eco green park malang,tiket masuk …", , , , , , , , ,2,Positif,0.921
Selama ppkm tutup..tempatnya cukup luas. Anak anak suka bermain bersama hewan2. Bisa kasi  makan kelinci. Ada berbagai jenis kucing. Tempat outdoor dan terbuka anak2 bisa lari-lari. Cukup membantu unk mengenalkan aneka hewan2 kepada anak2 usia dini. Semoga besok2 bisa nambah hewan2 lagii.., , , , , , , , ,1,Netral,0.8224
"Banyak hewan dan spot foto menarik. Tempat mudah ditemukan
Parkir 5k
Minuman 20k
Tiket masuk 35k", , , , , , , , ,2,Positif,0.9841
"tiket masuk 35/orang
menurutku sdh bagus sih.... tempat foto2 juga oke.
hewan2 juga oke.... …", , , , , , , , ,1,Netral,0.9034
"Tempat wisata keluarga sangat cocok untuk yang punya anak kecil, memberi makan kelinci, memberi susu kambing, memberi makan rusa. Spot foto di Rumah Hobbit, Rumah Teletubbies, Taman Bunga, ada beberapa binatang Reptil, Burung². Bisa naik …", , , , , , , , ,2,Positif,0.988
"Salah satu wisata yang amazing di kaliurang, banyak spot foto yang instagramable buat anak2 muda.  Cocok juga untuk yang sudah berkeluarga bisa di katakan mini zoo, bisa naik kuda juga dan bagi yang lapar tenang... Ada resto di dalamnya.", , , , , , , , ,2,Positif,0.9733
