text,label_indobert,confidence,label_llm_final,alasan_llm,raw_llm_output
"Rekomendasi tempat rekreasi di Jalan Kaliurang atas. Tempatnya cocok banget buat anak-anak. Ada beberapa hewan, taman yang nyaman, dan miniatur kota-kota di Eropa. Ada baiknya jangan akhir pekan kalau ke sini, soalnya rame banget jadi susah kalau mau ambil foto. Kalau terpaksa akhir pekan, datanglah pagi hari sekitar jam 9 pagi",positif,0.7447,positif,"Walaupun teks tersebut menyebut tentang keramaian dan kesulitan foto pada akhir pekan, kata kunci utama di dalamnya masih lebih mengarah ke rekomendasi tempat rekreasi yang nyaman dan cocok untuk anak-anak. Penulis juga menawarkan solusi tepat untuk mengatasi keramaian tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Walaupun teks tersebut menyebut tentang keramaian dan kesulitan foto pada akhir pekan, kata kunci utama di dalamnya masih lebih mengarah ke rekomendasi tempat rekreasi yang nyaman dan cocok untuk anak-anak. Penulis juga menawarkan solusi tepat untuk mengatasi keramaian tersebut.""
}"
Yang mau liburan sambil beredukasi bersama keluargaaaaaaa ... Bisa banget maen ke sini tapi htmnya agak mahal 20k per orang ... Kalau sendiri terjangkau kalau rombongan yaaa lumayan menguras hehehe ... Nanti ada free susu segelas kecil ... Binatangnya lumayan juga ... Ibarat kata mini zoo gituuu,netral,0.8659,netral,"Teks tersebut menjelaskan informasi tentang suatu lokasi wisata dengan mengulas kelebihan dan kekurangan, tetapi tidak terdapat pernyataan yang jelas menunjukkan emosi positif atau negatif.","{
  ""label_final"": ""netral"",
  ""alasan"": ""Teks tersebut menjelaskan informasi tentang suatu lokasi wisata dengan mengulas kelebihan dan kekurangan, tetapi tidak terdapat pernyataan yang jelas menunjukkan emosi positif atau negatif.""
}"
Cocok buat keluarga yang punya anak kecil. Bisa mengenalkan beberapa fauna kepada anak-anak. Ada spot foto untuk Anda yang suka posting di sosmed. …,positif,0.9845,positif,"Deskripsi teks menawarkan informasi positif tentang kegiatan yang cocok untuk keluarga dengan anak kecil, sehingga memberikan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Deskripsi teks menawarkan informasi positif tentang kegiatan yang cocok untuk keluarga dengan anak kecil, sehingga memberikan kesan positif.""
}"
"Tadinya kesini mau makanin Kelinci, tapi ternyata kelincinya lagi di istirahatin. Tapi untungnya bisa Naik Kuda, jadi anaknya gak ngambek hehehehe😂🫶🏻 …",negatif,0.9858,positif,"Teks tersebut menggambarkan situasi yang tidak masalah, bahkan menggambarkan kebetulan baik seperti bisa menikmati naik kuda, sehingga memiliki konten positif","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggambarkan situasi yang tidak masalah, bahkan menggambarkan kebetulan baik seperti bisa menikmati naik kuda, sehingga memiliki konten positif""
}"
"Tempat wisata yang cukup mengedukasi, tersedia mini zoo dengan hewan2 yang beragam, selain melihat disini kita juga diperbolehkan untuk memberi makan,menyentuh hewan2 tertentu yang tentu saja didampingi oleh pawang atau zoo keepernya. …",positif,0.9709,positif,Teks ini menggambarkan pengalaman bersifat positif di tempat wisata yang menyenangkan dan pendidik.,"{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks ini menggambarkan pengalaman bersifat positif di tempat wisata yang menyenangkan dan pendidik.""
}"
"tempatnya cozy buat liburan keluarga, banyak spot foto dan cocok juga buat ajak anak2 karna ada mini zoo, bisa buat ngelatih anak supaya mengenal binatang",positif,0.9892,positif,"Isi teks mengandung kata-kata positif tentang tempat liburan, seperti 'cozy', 'banyak spot foto', dan 'cocok buat ajak anak2'. Selain itu, teks juga menjelaskan manfaat dari mengajak anak ke tempat tersebut, yaitu bisa melatih anak untuk mengenal binatang.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Isi teks mengandung kata-kata positif tentang tempat liburan, seperti 'cozy', 'banyak spot foto', dan 'cocok buat ajak anak2'. Selain itu, teks juga menjelaskan manfaat dari mengajak anak ke tempat tersebut, yaitu bisa melatih anak untuk mengenal binatang.""
}"
seruuu banget bisa ke sini walaupun perjalanannya lumayan jauh dari kota tapi worth it😍 tiket masuk juga murah hanya Rp35.000 recommended banget …,positif,0.5743,positif,"Teks mengandung kata-kata positif seperti 'worth it', 'recommended banget', dan emotikon 😍, yang menunjukkan kesan baik terhadap tempat tersebut.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kata-kata positif seperti 'worth it', 'recommended banget', dan emotikon 😍, yang menunjukkan kesan baik terhadap tempat tersebut.""
}"
"Tempat nya asri.. mudah dijangkau juga dengan kendaraan mobil ataupun motor.
Banyak binatang yg dilestarikan juga disana, seperti monyet berbulu putih, domba, kambing, kira2, biawak, dll …",positif,0.9836,positif,"Deskripsi tentang keasrian dan kelengkapannya yang menyenangkan, serta penjelasan tentang binatang yang dilestarikan membuat kalimat ini memiliki kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Deskripsi tentang keasrian dan kelengkapannya yang menyenangkan, serta penjelasan tentang binatang yang dilestarikan membuat kalimat ini memiliki kesan positif.""
}"
"Ada gazebonya,cuma agak bau di area kucing sama burung onta. Tapi anak anak suka lah main di sini,minizoo tapi keren",negatif,0.9858,positif,"Saat ini tidak ada kata-kata negatif yang jelas di teks, seperti misalnya 'bencana' atau 'rusak'. Kata-kata berbau buruk (bawaan) di teks berarti tidak sepenuhnya tidak menyenangkan, tapi anak-anak suka bermain di sana, yang menunjukkan bahwa tempat memiliki sisi positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Saat ini tidak ada kata-kata negatif yang jelas di teks, seperti misalnya 'bencana' atau 'rusak'. Kata-kata berbau buruk (bawaan) di teks berarti tidak sepenuhnya tidak menyenangkan, tapi anak-anak suka bermain di sana, yang menunjukkan bahwa tempat memiliki sisi positif.""
}"
Tempat nya seru banget buat foto foto sama keluarga.   Pasangan. Atau teman.. Ada banyak hewan yang terawat baik juga disana..,positif,0.9854,positif,"Teks tersebut menggunakan kata-kata yang bermakna positif seperti 'seru banget', menunjukkan kepuasan dan kesan yang baik terhadap lokasi","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata yang bermakna positif seperti 'seru banget', menunjukkan kepuasan dan kesan yang baik terhadap lokasi""
}"
"Tempat jalan-jalan dengan decoration khas. Bagus bener disini cukup instagramable. Kamu juga bisa sewa costume lho biar lebih menjiwai
Selain tempat foto yang instagramable tempat ini juga menyuguhkan berbagai macam …",positif,0.9641,positif,"Teks tersebut menggunakan kata-kata positif seperti 'bagus', 'instagramable', dan menawarkan sewa costume, sehingga memberikan kesan positif untuk tempat yang dibicarakan.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata positif seperti 'bagus', 'instagramable', dan menawarkan sewa costume, sehingga memberikan kesan positif untuk tempat yang dibicarakan.""
}"
"Masuk agrowisata nya 20 ribu, byk satwa jinak yg bisa dilihat. Mulai kelinci, kucing hitam, luwak, reptil, ikan, dan tanaman hias. Ada blok wisata suasana inggris, swiss dan santorini yg lumayan seru untuk hunting foto (tambah tiket 10 ribu). 😄 …",positif,0.9559,positif,"Teks tersebut memiliki nada yang positif karena menggambarkan keberagaman satwa jinak yang dapat dilihat, serta adanya blok wisata yang dapat digunakan untuk hunting foto, yang dilengkapi dengan tambahan tiket yang tidak terlalu mahal (10 ribu). Kata-kata seperti 'seru' juga menambahkan nada positif pada teks ini.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut memiliki nada yang positif karena menggambarkan keberagaman satwa jinak yang dapat dilihat, serta adanya blok wisata yang dapat digunakan untuk hunting foto, yang dilengkapi dengan tambahan tiket yang tidak terlalu mahal (10 ribu). Kata-kata seperti 'seru' juga menambahkan nada positif pada teks ini.""
}"
Bagi yang suka foto-foto tempat ini cocok banget karena terdapat banyak spot foto yang instagramable,positif,0.985,positif,"Kalimat tersebut menggunakan kata-kata yang positif, yaitu 'cocok banget' dan 'instagramable', sehingga menunjukkan bahwa tempat tersebut memiliki kelebihan dalam hal fotografi.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Kalimat tersebut menggunakan kata-kata yang positif, yaitu 'cocok banget' dan 'instagramable', sehingga menunjukkan bahwa tempat tersebut memiliki kelebihan dalam hal fotografi.""
}"
"(+) Sangat cocok untuk rekreasi keluarga dan media belajar tentang alam buah hati anda. Udara segar, tempat asri, tiket masuk terhitung murah 20k/org termasuk anak diatas 2 thn. Bisa bermain dan berinteraksi langsung dengan kelinci, kura …",positif,0.9778,positif,"Teks tersebut menekankan kelebihan tempat rekreasi seperti udara segar, tiket masuk murah, dan kegiatan yang menyenangkan seperti berinteraksi langsung dengan hewan.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menekankan kelebihan tempat rekreasi seperti udara segar, tiket masuk murah, dan kegiatan yang menyenangkan seperti berinteraksi langsung dengan hewan.""
}"
"Agrowisata Bhumi Merapi adalah destinasi wisata yang terletak di lereng Gunung Merapi, Sleman, Yogyakarta. Tempat ini menawarkan pengunjungnya pengalaman wisata edukasi budidaya ternak dan perkebunan yang menarik. Selain itu, Bhumi Merapi …",positif,0.9873,netral,"Teks tersebut menggambarkan destinasinya dan menawarkan pengalaman wisata edukasi, tetapi tidak mengandung kata-kata negatif atau positif yang jelas.","{
  ""label_final"": ""netral"",
  ""alasan"": ""Teks tersebut menggambarkan destinasinya dan menawarkan pengalaman wisata edukasi, tetapi tidak mengandung kata-kata negatif atau positif yang jelas.""
}"
"Salah satu destinasi wisata yang recomended kalau ke Jogja. Ada mini zoo, ada banyak spot foto yang bagus dan ada penyewaan kostum untuk berfoto ala-ala, ada wahana berkuda, ada kolam untuk pemancingan ikan bagi anak-anak. …",positif,0.9916,positif,"Teks deskripsi mencakup beberapa fasilitas menarik dan kegiatan yang dapat dinikmati, seperti mini zoo, spot foto, wahana berkuda, dan kolam pemancingan, yang menunjukkan bahwa destinasi wisata ini menawarkan pengalaman yang menyenangkan.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks deskripsi mencakup beberapa fasilitas menarik dan kegiatan yang dapat dinikmati, seperti mini zoo, spot foto, wahana berkuda, dan kolam pemancingan, yang menunjukkan bahwa destinasi wisata ini menawarkan pengalaman yang menyenangkan.""
}"
"Kuy cobain wisata di Bhumi Merapi, cocok banget untuk family. Apalagi untuk anak-anak bisa banget untuk belajar dan menambah ilmu serta pengalamannya. Ditempat ini banyak sekali jenis hewan, mulai dari jenis unggas, mamalia, dan reptil. …",positif,0.9881,positif,"Teks menggambarkan kegiatan wisata di Bhumi Merapi sebagai sesuatu yang cocok untuk keluarga dan menawarkan pengalaman belajar yang bermanfaat bagi anak-anak, dengan banyaknya jenis hewan yang dapat diamati.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks menggambarkan kegiatan wisata di Bhumi Merapi sebagai sesuatu yang cocok untuk keluarga dan menawarkan pengalaman belajar yang bermanfaat bagi anak-anak, dengan banyaknya jenis hewan yang dapat diamati.""
}"
"Banyak hewan yang jarang ditemui dan Kids -friendly,bisa foto bersama burung,kasih makan rusa,naik kuda dengan harga kisaran 5-50rb diluar dari tiket masuk 35rb/orang. …",netral,0.467,positif,"Isi teks mengungkapkan pengalaman menarik dan menyenangkan seperti berfoto dengan hewan, memberi makan rusa, dan naik kuda dengan harga terjangkau, sehingga memberikan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Isi teks mengungkapkan pengalaman menarik dan menyenangkan seperti berfoto dengan hewan, memberi makan rusa, dan naik kuda dengan harga terjangkau, sehingga memberikan kesan positif.""
}"
"banyak spot foto bagus, htm jg terjangkau tpi harga tiket parkirnya kok 10rb sih pdhal weekday, mohon koreksi ya",negatif,0.9694,negatif,"Karena saksi mengeluh tentang harga tiket parkir yang terkesan mahal, yaitu 10rb rupiah untuk weekday.","{
  ""label_final"": ""negatif"",
  ""alasan"": ""Karena saksi mengeluh tentang harga tiket parkir yang terkesan mahal, yaitu 10rb rupiah untuk weekday.""
}"
"Tiket parkir tertulis 3k, tapi di karcis 5k dengan alasan wiken..
Tiket masuk nya terlalu mahal dengan apa yg ada di dalam -_-",negatif,0.9951,negatif,"Tiket parkir dan masuk terlalu mahal, serta alasan wiken yang mungkin tidak jelas","{
  ""label_final"": ""negatif"",
  ""alasan"": ""Tiket parkir dan masuk terlalu mahal, serta alasan wiken yang mungkin tidak jelas""
}"
"Di depan sih ga begitu eyecatching ya, tapi pas masuk gate untuk ke spot2 santorini dll tuh emang bagus beeeet beettt. Kalo kalian gakuat sm cuaca panas terik, better ke lokasinya jam 3 ke atas deh, kalo jam2 matahari di atas kepala bgt …",netral,0.9479,positif,"Teks mengandung kata-kata penjelasan yang baik tentang lokasi, seperti 'emang bagus', 'beeeet beettt', dan saran tentang waktu yang terbaik untuk mengunjungi lokasi.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks mengandung kata-kata penjelasan yang baik tentang lokasi, seperti 'emang bagus', 'beeeet beettt', dan saran tentang waktu yang terbaik untuk mengunjungi lokasi.""
}"
Parkirnya cukup luas.. tempatnya strategis dan cocok untuk liburan bareng anak - anak.. disitu kita bisa kasih minum susu ke kambing.. naik kuda... bisa pegang ular.. foto bareng sama burung hantu.. burung kakak tua dll..,netral,0.9574,positif,"Teks tersebut mengandung ungkapan positif seperti 'cocok untuk liburan bareng anak-anak', 'kasih minum susu ke kambing', membuat foto bareng dengan hewan dan burung. Semua ungkapan ini menunjukkan bahwa penulis memiliki kegiatan yang menyenangkan dan tidak ada kata-kata negatif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut mengandung ungkapan positif seperti 'cocok untuk liburan bareng anak-anak', 'kasih minum susu ke kambing', membuat foto bareng dengan hewan dan burung. Semua ungkapan ini menunjukkan bahwa penulis memiliki kegiatan yang menyenangkan dan tidak ada kata-kata negatif.""
}"
"Mantap,,
murah,,
pesen makanan disini enak dan murah pula.. …",positif,0.9499,positif,"Teks tersebut mengandung kata-kata seperti 'Mantap', 'murah', dan 'enak', yang biasanya digunakan untuk mengungkapkan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut mengandung kata-kata seperti 'Mantap', 'murah', dan 'enak', yang biasanya digunakan untuk mengungkapkan kesan positif.""
}"
"Tempatnya sangat ramah buat anak anak. Banyak hewan hewan lucu yang bisa dielus-elus. Petugasnya juga ramah ramah banget, suka ngobrol sama pengunjung. Daerah spot foto juga banyak jenisnya bukan Santorini aja (seperti tempat² lain), dan perawatannya bagus. Good Job.",positif,0.9819,positif,"Teks ini menyebutkan bahwa tempatnya ramah, petugasnya ramah, fasilitas fotonya banyak, dan perawatannya bagus, yang menunjukkan kesan positif.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks ini menyebutkan bahwa tempatnya ramah, petugasnya ramah, fasilitas fotonya banyak, dan perawatannya bagus, yang menunjukkan kesan positif.""
}"
"Tempat wisata yg menjadi favorit anak² saya.
Setiap ayahnya pulang dari rantauan selalu minta kesini. …",netral,0.4979,ERROR,Format LLM tidak sesuai JSON,"{
  ""label_final"": ""positif"",
  ""alasan"": ""Kalimat tersebut menggunakan kata-kata seperti ""favorit"" yang menunjukkan kesukaan dan ""selalu minta kesini"" yang menunjukkan keinginan, sehingga menunjukkan kesan positif.""
}"
"Tempat wisata yang cukup berkesan. Ada mini zoo, ada area foto ala2 di London, di santorini, dll
Ada horse ridding. Udara disana juga sejuk. Ada mushola, ada tempat makannya juga.",positif,0.8829,positif,"Tekstanya menggambarkan tempat wisata dengan kata-kata positif seperti 'berkesan', 'sejuk', dan 'ada'. Selain itu, juga ada fasilitas yang menarik seperti mini zoo, area foto, dan mushola.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Tekstanya menggambarkan tempat wisata dengan kata-kata positif seperti 'berkesan', 'sejuk', dan 'ada'. Selain itu, juga ada fasilitas yang menarik seperti mini zoo, area foto, dan mushola.""
}"
"Tempatnya bagus, hawanya sejuk. Cocok buat dewasa dan bawa anak-anak kecil, ada mini zoo juga",positif,0.9465,ERROR,Format LLM tidak sesuai JSON,"{

  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut memuji tempat tersebut dengan kata-kata positif seperti \""bagus\"" dan \""cocok buat dewasa dan bawa anak-anak kecil\"". Ini menunjukkan bahwa teks tersebut memiliki ton yang positif."")

Jika Anda memeriksa ulang, saya rasa label yang tepat adalah positif."
"Tempat bersih bagus cocok buat rekreasi keluarga dan edukasi anak.
Harga tiket 25rb
Parkir lumayan luas tempat juga mudah ditemukan.",positif,0.9681,positif,"Teks tersebut menggunakan kata-kata positif seperti 'bersih bagus', 'cocok buat rekreasi keluarga dan edukasi anak', dan 'parkir lumayan luas' yang menunjukkan pendapat positif tentang tempat ini.","{
  ""label_final"": ""positif"",
  ""alasan"": ""Teks tersebut menggunakan kata-kata positif seperti 'bersih bagus', 'cocok buat rekreasi keluarga dan edukasi anak', dan 'parkir lumayan luas' yang menunjukkan pendapat positif tentang tempat ini.""
}"
